GOslim,Count,Percent,Term,go_terms
GO:0000003,15,2.9585798816568,reproduction,GO:0007617;GO:0007619;GO:0008050;GO:0019098;GO:0045924;GO:0046662;GO:0048047;GO:0060180;GO:0061094;GO:0061096;GO:1901046;GO:1902435;GO:1902436
GO:0000278,1,0.19723865877712,mitotic cell cycle,GO:0007096
GO:0000902,0,0,cell morphogenesis,
GO:0002376,3,0.591715976331361,immune system process,GO:1901533;GO:1902036;GO:1902037
GO:0003013,0,0,circulatory system process,
GO:0005975,0,0,carbohydrate metabolic process,
GO:0006091,0,0,generation of precursor metabolites...,
GO:0006259,0,0,DNA metabolic process,
GO:0006397,1,0.19723865877712,mRNA processing,GO:0000245
GO:0006399,0,0,tRNA metabolic process,
GO:0006412,0,0,translation,
GO:0006457,4,0.788954635108481,protein folding,GO:0006458;GO:0034975;GO:0051084;GO:0051085
GO:0006464,3,0.591715976331361,cellular protein modification proce...,GO:0016266;GO:0016267;GO:0043972
GO:0006520,10,1.9723865877712,cellular amino acid metabolic proce...,GO:0006558;GO:0006559;GO:0006570;GO:0006571;GO:0009072;GO:0009073;GO:0009095;GO:1902221;GO:1902222
GO:0006605,0,0,protein targeting,
GO:0006629,3,0.591715976331361,lipid metabolic process,GO:0006646;GO:0033539;GO:0046337
GO:0006790,2,0.394477317554241,sulfur compound metabolic process,GO:0006085;GO:0006086
GO:0006810,13,2.56410256410256,transport,GO:0001956;GO:0016191;GO:0014056;GO:0014057;GO:0051590;GO:0051954;GO:0072318;GO:0072319;GO:0090160;GO:1903649;GO:1903650;GO:1904809;GO:1904810
GO:0006913,0,0,nucleocytoplasmic transport,
GO:0006914,0,0,autophagy,
GO:0006950,3,0.591715976331361,response to stress,GO:0043516;GO:0043517;GO:0070059
GO:0007005,0,0,mitochondrion organization,
GO:0007009,0,0,plasma membrane organization,
GO:0007010,0,0,cytoskeleton organization,
GO:0007034,1,0.19723865877712,vacuolar transport,GO:0090160
GO:0007049,13,2.56410256410256,cell cycle,GO:0051726;GO:0007096;GO:0045786;GO:0070316;GO:0070317
GO:0007059,0,0,chromosome segregation,
GO:0007155,1,0.19723865877712,cell adhesion,GO:0007158
GO:0007165,8,1.57790927021696,signal transduction,GO:0038128;GO:0043516;GO:0043517;GO:0070059;GO:0097190;GO:0097193
GO:0007267,7,1.38067061143984,cell-cell signaling,GO:0001956;GO:0014056;GO:0014057;GO:0032222;GO:0032224;GO:0060025;GO:1900073
