GOslim,Count,Percent,Term,go_terms
GO:0000228,0,0,nuclear chromosome,
GO:0000229,0,0,cytoplasmic chromosome,
GO:0005575,578,35.9006211180124,cellular_component,GO:0000323;GO:0001652;GO:0005764;GO:0005773;GO:0005576;GO:0005615;GO:0005623;GO:0005703;GO:0005765;GO:0005774;GO:0005859;GO:0005861;GO:0005863;GO:0005883;GO:0005921;GO:0008091;GO:0009925;GO:0009986;GO:0014704;GO:0016328;GO:0016459;GO:0016460;GO:0030017;GO:0031089;GO:0031672;GO:0031982;GO:0032982;GO:0033186;GO:0033202;GO:0033203;GO:0036379;GO:0043230;GO:0044421;GO:0044437;GO:0044449;GO:0045121;GO:0060473;GO:0070062;GO:0072563;GO:0098589;GO:0098723;GO:0098852;GO:0098857;GO:1903561
GO:0005576,164,10.1863354037267,extracellular region,GO:0005615;GO:0043230;GO:0044421;GO:0070062;GO:0072563;GO:1903561
GO:0005615,46,2.85714285714286,extracellular space,GO:0070062;GO:0072563
GO:0005618,0,0,cell wall,
GO:0005622,146,9.06832298136646,intracellular,GO:0000323;GO:0001652;GO:0005764;GO:0005773;GO:0005703;GO:0005765;GO:0005774;GO:0005859;GO:0005861;GO:0005863;GO:0005883;GO:0008091;GO:0016459;GO:0016460;GO:0030017;GO:0031089;GO:0031672;GO:0032982;GO:0033202;GO:0033203;GO:0036379;GO:0044437;GO:0044449;GO:0060473;GO:0098723;GO:0098852
GO:0005623,164,10.1863354037267,cell,GO:0000323;GO:0001652;GO:0005764;GO:0005773;GO:0005703;GO:0005765;GO:0005774;GO:0005859;GO:0005861;GO:0005863;GO:0005883;GO:0008091;GO:0009925;GO:0009986;GO:0016328;GO:0016459;GO:0016460;GO:0030017;GO:0031089;GO:0031672;GO:0032982;GO:0033202;GO:0033203;GO:0036379;GO:0044437;GO:0044449;GO:0060473;GO:0098723;GO:0098852
GO:0005634,3,0.186335403726708,nucleus,GO:0001652;GO:0033203
GO:0005635,0,0,nuclear envelope,
GO:0005654,0,0,nucleoplasm,
GO:0005694,4,0.248447204968944,chromosome,GO:0005703
GO:0005730,2,0.124223602484472,nucleolus,GO:0001652
GO:0005737,119,7.39130434782609,cytoplasm,GO:0000323;GO:0005764;GO:0005773;GO:0005765;GO:0005774;GO:0005859;GO:0005861;GO:0005863;GO:0005883;GO:0008091;GO:0030017;GO:0031089;GO:0031672;GO:0036379;GO:0044437;GO:0044449;GO:0060473;GO:0098723;GO:0098852
GO:0005739,0,0,mitochondrion,
GO:0005764,23,1.42857142857143,lysosome,GO:0005765
GO:0005768,0,0,endosome,
GO:0005773,79,4.90683229813665,vacuole,GO:0000323;GO:0005764;GO:0005765;GO:0005774;GO:0044437;GO:0098852
GO:0005777,0,0,peroxisome,
GO:0005783,0,0,endoplasmic reticulum,
GO:0005794,0,0,Golgi apparatus,
GO:0005811,0,0,lipid droplet,
GO:0005815,0,0,microtubule organizing center,
GO:0005829,0,0,cytosol,
GO:0005840,0,0,ribosome,
GO:0005856,32,1.98757763975155,cytoskeleton,GO:0005859;GO:0005861;GO:0005863;GO:0005883;GO:0008091;GO:0016459;GO:0016460;GO:0032982
GO:0005886,7,0.434782608695652,plasma membrane,GO:0009925;GO:0016328
GO:0005929,0,0,cilium,
GO:0009536,0,0,plastid,
GO:0009579,0,0,thylakoid,
GO:0030312,0,0,external encapsulating structure,
GO:0031012,0,0,extracellular matrix,
GO:0031410,3,0.186335403726708,cytoplasmic vesicle,GO:0031089;GO:0060473
GO:0032991,33,2.04968944099379,protein-containing complex,GO:0005859;GO:0005861;GO:0005863;GO:0016459;GO:0016460;GO:0032982;GO:0033186;GO:0033202;GO:0033203
GO:0043226,207,12.8571428571429,organelle,GO:0000323;GO:0001652;GO:0005764;GO:0005773;GO:0005703;GO:0005765;GO:0005774;GO:0005859;GO:0005861;GO:0005863;GO:0005883;GO:0008091;GO:0016459;GO:0016460;GO:0030017;GO:0031089;GO:0031672;GO:0031982;GO:0032982;GO:0033203;GO:0036379;GO:0043230;GO:0044437;GO:0044449;GO:0060473;GO:0070062;GO:0098723;GO:0098852;GO:1903561
