GOslim,Count,Percent,Term,go_terms
GO:0000003,25,0.741839762611276,reproduction,GO:0007617;GO:0008049;GO:0008050;GO:0019098;GO:0045924;GO:0060179;GO:0060180;GO:0061094;GO:0061096;GO:1901046;GO:1902435;GO:1902436
GO:0000278,0,0,mitotic cell cycle,
GO:0000902,46,1.36498516320475,cell morphogenesis,GO:0007412;GO:0031290;GO:0048675;GO:0048846;GO:0050774;GO:1902284;GO:1990138
GO:0002376,0,0,immune system process,
GO:0003013,0,0,circulatory system process,
GO:0005975,0,0,carbohydrate metabolic process,
GO:0006091,0,0,generation of precursor metabolites...,
GO:0006259,309,9.16913946587537,DNA metabolic process,GO:0001171;GO:0006278;GO:0006310;GO:0006313;GO:0015074;GO:0032199;GO:0071897
GO:0006397,0,0,mRNA processing,
GO:0006399,0,0,tRNA metabolic process,
GO:0006412,0,0,translation,
GO:0006457,0,0,protein folding,
GO:0006464,0,0,cellular protein modification proce...,
GO:0006520,0,0,cellular amino acid metabolic proce...,
GO:0006605,0,0,protein targeting,
GO:0006629,0,0,lipid metabolic process,
GO:0006790,0,0,sulfur compound metabolic process,
GO:0006810,33,0.979228486646884,transport,GO:0014056;GO:0014057;GO:0044766;GO:0046739;GO:0046740;GO:0046794;GO:0075732;GO:0075733;GO:1902583;GO:1902586;GO:1902594;GO:1903650;GO:1904810
GO:0006913,8,0.237388724035608,nucleocytoplasmic transport,GO:0075732;GO:1902594
GO:0006914,0,0,autophagy,
GO:0006950,0,0,response to stress,
GO:0007005,0,0,mitochondrion organization,
GO:0007009,0,0,plasma membrane organization,
GO:0007010,0,0,cytoskeleton organization,
GO:0007034,0,0,vacuolar transport,
GO:0007049,0,0,cell cycle,
GO:0007059,0,0,chromosome segregation,
GO:0007155,59,1.75074183976261,cell adhesion,GO:0007156;GO:0016339;GO:0044331;GO:0098609;GO:0098742
GO:0007165,7,0.207715133531157,signal transduction,GO:0035332;GO:0035624;GO:0060071;GO:1900748
GO:0007267,7,0.207715133531157,cell-cell signaling,GO:0014056;GO:0014057;GO:0032222;GO:0032224;GO:0060071
GO:0007568,0,0,aging,
